,date time,latitude,longitude,accuracy(m),speed(m/s),bearing(deg),latcrack_confidence,longcrack_confidence,crockcrack_confidence,pothole_confidence,lineblur_confidence,latcrack_fault,longcrack_fault,crockcrack_fault,pothole_fault,lineblur_fault,image
71,2020-11-04 17:49:36,49.15251357,-125.9085689,4,0.58,10.0,0.28551442598533383,0.9695073071244424,0.10674451976191257,0.9885240146904725,0.24009550631576382,0,0,0,0,0,none
72,2020-11-04 17:49:37,49.15251866,-125.90856656,4,0.56,2.0,0.6171088667030833,0.7669500981018857,0.510215441868712,0.8057456196336096,0.9545361123465882,0,0,0,0,0,none
73,2020-11-04 17:49:38,49.15252372,-125.90856399,4,0.56,355.0,0.807960065593947,0.47030105077733875,0.13648041081110207,0.45013733815407897,0.4019020939661593,0,0,0,0,0,none
74,2020-11-04 17:49:39,49.15252426,-125.9085559,4,0.0,,0.959570338441888,0.04596704099285975,0.8158552409083996,0.48217817376335514,0.2719432158285564,0,0,0,0,0,none
75,2020-11-04 17:49:40,49.15252543,-125.9085528,4,0.0,,0.84928364695611,0.9022428982746631,0.5344822538599219,0.6233721688142068,0.8483887655096196,0,0,0,0,0,none
76,2020-11-04 17:49:41,49.15252763,-125.90855015,4,0.0,,0.4268805129420373,0.8319136793156136,0.8992861248983571,0.5796601413686261,0.9711005105292876,0,0,0,0,0,none
77,2020-11-04 17:49:42,49.15252836,-125.90854762,4,0.3,354.0,0.4569079759437755,0.15498628455337737,0.6937827481740785,0.4030386744946085,0.2895299890203067,0,0,0,0,0,none
78,2020-11-04 17:49:43,49.15252913,-125.90854384,4,0.62,350.0,0.7545352943258504,0.029046586817720432,0.7222747642263986,0.28584132687317376,0.8444140857458002,0,0,0,0,0,none
79,2020-11-04 17:49:44,49.15252844,-125.90854045,4,0.69,344.0,0.784834546776955,0.5076977083532233,0.5494901623938445,0.08792237512975298,0.1627885419468701,0,0,0,0,0,none
80,2020-11-04 17:49:45,49.15252675,-125.90853616,4,1.42,334.0,0.7775971115986399,0.9803097125288704,0.4931257900991951,0.8284377286858139,0.9747530369197341,0,0,0,0,0,none
81,2020-11-04 17:49:46,49.15252526,-125.90853153,4,2.3,328.0,0.4469235070393851,0.692295697523989,0.27854515070047725,0.5794110679537208,0.8229360954470447,0,0,0,0,0,none
82,2020-11-04 17:49:47,49.15252054,-125.90852307,4,2.56,329.0,0.4559048698653937,0.5132939442428053,0.7585677960840829,0.03554921267192179,0.8642278888427929,0,0,0,0,0,none
83,2020-11-04 17:49:48,49.15251245,-125.90850944,4,2.9,336.0,0.1828295464840085,0.4298525144225822,0.13492393938077762,0.0705967696132791,0.7756167033694756,0,0,0,0,0,none
84,2020-11-04 17:49:49,49.15250078,-125.90849049,4,2.94,340.0,0.5810971817200729,0.14511642376663847,0.15752698797356268,0.9328815828690434,0.6963660057440683,0,0,0,0,0,none
85,2020-11-04 17:49:50,49.152485,-125.90846971,4,2.88,344.0,0.8489158716224879,0.9416867746043638,0.791885151316503,0.6693937362493261,0.8248742647500662,0,0,0,0,0,none
86,2020-11-04 17:49:51,49.15246696,-125.90844436,4,2.96,347.0,0.5022761180582059,0.11315454264760716,0.08675447756113053,0.11645887344152506,0.7188906945937091,0,0,0,0,0,none
87,2020-11-04 17:49:52,49.15241034,-125.9083986,4,3.88,153.0,0.2180584121479584,0.9862195649957987,0.7339470372057082,0.23420441784979196,0.24596908359622327,0,0,0,0,0,none
88,2020-11-04 17:49:53,49.15235137,-125.90835942,4,3.88,161.0,0.8796711988325686,0.33394060907970813,0.6143977861545137,0.5311829022734915,0.27806818022518087,0,0,0,0,0,none
89,2020-11-04 17:49:54,49.15229642,-125.90833072,4,4.51,168.0,0.2554464145784422,0.08753370322900478,0.5770826939903133,0.9787231960476057,0.8477489211690131,0,0,0,0,0,none
90,2020-11-04 17:49:55,49.15224497,-125.9083065,4,4.65,173.0,0.5399037497042669,0.5600341218501229,0.0181627616075698,0.4451104311981555,0.18835015885692408,0,0,0,0,0,none
91,2020-11-04 17:49:56,49.15218617,-125.90824512,4,4.96,180.0,0.23887018991677167,0.48701003631143913,0.4038276750937001,0.029507977691483833,0.09538468350578144,0,0,0,0,0,none
92,2020-11-04 17:49:57,49.15214025,-125.90821279,4,4.85,185.0,0.7081614665209972,0.5191141182333427,0.44614046199536905,0.3319443074419598,0.9519358770212293,0,0,0,0,0,none
93,2020-11-04 17:49:58,49.152097,-125.90818034,4,4.99,191.0,0.05260583076107739,0.9839561110296012,0.7649368848349525,0.9505234420468766,0.42620051527212666,0,0,0,0,0,none
94,2020-11-04 17:49:59,49.15205349,-125.90815325,4,4.55,198.0,0.9167731762601031,0.6687457919877647,0.5917292931639242,0.4233964210953185,0.1466417132983837,0,0,0,0,0,none
95,2020-11-04 17:50:00,49.15201818,-125.9081414,4,3.49,206.0,0.1265413253653207,0.11847454640226251,0.21471275618715235,0.4123998065962714,0.18911640202614965,0,0,0,0,0,none
96,2020-11-04 17:50:01,49.15199163,-125.90811755,4,2.92,213.0,0.27796884625641727,0.31452492757198647,0.7363096505421101,0.2967495894452522,0.6995099970564778,0,0,0,0,0,none
97,2020-11-04 17:50:02,49.15197199,-125.90810522,4,1.75,221.0,0.5452518999910193,0.5326337616053353,0.7012631713437708,0.025096990213563042,0.9802584845940908,0,0,0,0,0,none
98,2020-11-04 17:50:03,49.15195902,-125.90810739,4,1.09,228.0,0.7227860930066001,0.3890998582218136,0.3060499099007401,0.7295559747731631,0.07938746910718575,0,0,0,0,0,none
99,2020-11-04 17:50:04,49.1519391,-125.90810205,4,0.95,234.0,0.7673088521983599,0.11460360684520887,0.17971693120402132,0.1752827813950264,0.21786981146882034,0,0,0,0,0,none
100,2020-11-04 17:50:05,49.15192606,-125.9081057,4,1.08,236.0,0.12026429000432415,0.8196409772959223,0.8004494592989593,0.27991265766868556,0.5961756325563621,0,0,0,0,0,none
101,2020-11-04 17:50:06,49.15191477,-125.90810513,4,0.78,230.0,0.7082136951242358,0.051277467503505036,0.09665594236426012,0.6480979675453404,0.7237804390736756,0,0,0,0,0,none
102,2020-11-04 17:50:07,49.15190193,-125.90809706,4,0.83,219.0,0.8345693065324057,0.7877613955164156,0.4144603964103214,0.9553672298557105,0.7680308176758992,0,0,0,0,0,none
103,2020-11-04 17:50:08,49.15187938,-125.90807304,4,3.59,207.0,0.7438512844274234,0.01725167201631217,0.20486453445856379,0.08793369171210763,0.3903691597114979,0,0,0,0,0,none
104,2020-11-04 17:50:09,49.15185614,-125.90803225,4,3.98,197.0,0.22003818450117885,0.49001066506313107,0.9912050897449545,0.1905901104195884,0.3510091203790199,0,0,1,0,0,CAN_3000.jpg
105,2020-11-04 17:50:10,49.1518425,-125.90798141,4,4.39,194.0,0.27205089527242576,0.6767505314693073,0.4500075722177833,0.12684990087217063,0.7364281588544456,0,0,0,0,0,none
106,2020-11-04 17:50:11,49.15183625,-125.90792808,4,4.96,196.0,0.45514951527118397,0.32177394683695804,0.45441851708721326,0.7666209741816178,0.6373276919367772,0,0,0,0,0,none
107,2020-11-04 17:50:12,49.15193367,-125.90770537,4,5.77,202.0,0.02946578896428409,0.5102685175626734,0.08816055522697064,0.17518877298689373,0.504076437060099,0,0,0,0,0,none
108,2020-11-04 17:50:13,49.1519552,-125.90762246,4,6.31,209.0,0.8039071700030753,0.27274768249195525,0.4557286787616277,0.5734858045893982,0.814062285852349,0,0,0,0,0,none
109,2020-11-04 17:50:14,49.15197937,-125.90753925,4,6.69,217.0,0.25563119435825266,0.6621730347913627,0.8487124548082474,0.7291889833831154,0.5260474328135463,0,0,0,0,0,none
110,2020-11-04 17:50:15,49.15199992,-125.90744388,4,6.95,226.0,0.1348876426103255,0.7237876115582416,0.47213055461718445,0.47640410911134934,0.467167124589573,0,0,0,0,0,none
111,2020-11-04 17:50:16,49.15202044,-125.90734533,4,7.37,235.0,0.030192369389288487,0.5633158834560756,0.6329267777212171,0.49021628608059176,0.9896577493446448,0,0,0,0,0,none
112,2020-11-04 17:50:17,49.152038,-125.90724553,4,7.43,244.0,0.6911032513472629,0.43274258243250285,0.25485861529607745,0.44322836058755544,0.03482007288975042,0,0,0,0,0,none
113,2020-11-04 17:50:18,49.15204953,-125.90714992,4,7.23,256.0,0.38601985524412985,0.9515697517258346,0.47500533523905164,0.14801511139237356,0.2904864311872115,0,0,0,0,0,none
114,2020-11-04 17:50:19,49.15205282,-125.90704583,4,7.13,270.0,0.3580548838259996,0.18009522640888098,0.593542417155105,0.877826237160693,0.8591422986160092,0,0,0,0,0,none
115,2020-11-04 17:50:20,49.15204136,-125.90694167,4,7.29,286.0,0.47085311385119843,0.4972486206265403,0.458742359750943,0.7096098585463356,0.9333699279375702,0,0,0,0,0,none
116,2020-11-04 17:50:21,49.15202806,-125.90684163,4,7.15,300.0,0.9465659558485715,0.12819328540371389,0.6442235509899771,0.24793233443115237,0.3831098246488295,0,0,0,0,0,none
117,2020-11-04 17:50:22,49.15201374,-125.90674156,4,6.91,308.0,0.22645425985550705,0.2881407352537816,0.39291163839804955,0.4062433233951942,0.6259204412120801,0,0,0,0,0,none
118,2020-11-04 17:50:23,49.15199719,-125.90664774,4,6.78,313.0,0.18732517255843606,0.916099225032967,0.696876657398884,0.058150472627275906,0.5525507928965698,0,0,0,0,0,none
119,2020-11-04 17:50:24,49.1519888,-125.90656607,4,6.68,320.0,0.5227001898494275,0.6790767782810708,0.7961248865458099,0.5532767208457574,0.8097985894342531,0,0,0,0,0,none
120,2020-11-04 17:50:25,49.15197517,-125.90647673,4,6.67,103.0,0.5749145714607601,0.8485142262104619,0.7693550383291119,0.764828652745287,0.29250345500246333,0,0,0,0,0,none
121,2020-11-04 17:50:26,49.15196037,-125.90638358,4,6.88,103.0,0.2771856861578268,0.7517277555603631,0.6856603182458166,0.7902544508544382,0.6082508429153126,0,0,0,0,0,none
122,2020-11-04 17:50:27,49.1519468,-125.90629101,4,6.98,102.0,0.6505917344539756,0.7499915121147216,0.5266510092162351,0.1771594192439706,0.16695963101850864,0,0,0,0,0,none
123,2020-11-04 17:50:28,49.15193161,-125.90619361,4,7.11,104.0,0.4538410445917067,0.8931010136769869,0.5295317620412906,0.17680825452805893,0.33875679866017905,0,0,0,0,0,none
124,2020-11-04 17:50:29,49.15191786,-125.90610232,4,7.1,103.0,0.5480601267273056,0.574857356628103,0.09784514718846404,0.716998916532173,0.04770919471249546,0,0,0,0,0,none
125,2020-11-04 17:50:30,49.15190487,-125.90600556,4,7.25,103.0,0.33070540124760606,0.9696314310294507,0.05019223447487442,0.48166158925820957,0.6527842266054906,0,0,0,0,0,none
126,2020-11-04 17:50:31,49.15188785,-125.9059027,4,7.5,103.0,0.7774991151657044,0.585885301654444,0.47278069612342266,0.5056452281858341,0.10419599914623123,0,0,0,0,0,none
127,2020-11-04 17:50:32,49.15187007,-125.90580433,4,6.69,103.0,0.311354474357202,0.41853243873982193,0.00048322404246725625,0.10895215105503175,0.34438934229148177,0,0,0,0,0,none
128,2020-11-04 17:50:33,49.15185277,-125.90569938,4,7.16,102.0,0.5234820287185352,0.15598676841926384,0.33077502181226204,0.17805015916277234,0.07056147967500959,0,0,0,0,0,none
129,2020-11-04 17:50:34,49.15183643,-125.90558458,4,7.66,101.0,0.09341039823075159,0.41014888001677774,0.990584163906277,0.8917977237817638,0.4804749149265565,0,0,1,0,0,CAN_3000.jpg
130,2020-11-04 17:50:35,49.15182225,-125.90546889,4,7.89,95.0,0.5579164523622138,0.048968078336013465,0.5277371913181683,0.8573210293967652,0.6240495560187785,0,0,0,0,0,none
131,2020-11-04 17:50:36,49.15180737,-125.90534821,4,8.7,93.0,0.13995815227569897,0.15900922903225068,0.19865051265153544,0.44519612871242087,0.11134739382565173,0,0,0,0,0,none
132,2020-11-04 17:50:37,49.15178423,-125.90523137,4,8.68,104.0,0.9073217053237128,0.7397233538357065,0.7854598951949981,0.002156549665563001,0.19521042015099643,0,0,0,0,0,none
133,2020-11-04 17:50:38,49.15176818,-125.90512513,4,7.86,110.0,0.8004975628032763,0.9475859390842591,0.7845832718804835,0.824941920751635,0.3779946929442958,0,0,0,0,0,none
134,2020-11-04 17:50:39,49.15175371,-125.90503777,4,6.63,114.0,0.4397103210549521,0.8322410367656339,0.17816008897240043,0.8016566017599539,0.7014735587993296,0,0,0,0,0,none
135,2020-11-04 17:50:40,49.15174419,-125.90497001,4,4.82,121.0,0.8824733147978406,0.9981832776562339,0.6502138091020458,0.4057600677301846,0.5890861581210438,0,1,0,0,0,CAN_3000.jpg
136,2020-11-04 17:50:41,49.15173817,-125.9049303,4,2.9,128.0,0.05661884736559741,0.7273828282425401,0.5024739922080584,0.45036910939678654,0.7834257457144196,0,0,0,0,0,none
137,2020-11-04 17:50:42,49.1517384,-125.90491698,4,0.98,136.0,0.45519382443849177,0.7903410895028913,0.6747934237904027,0.20791350126248653,0.7077994946860188,0,0,0,0,0,none
138,2020-11-04 17:50:43,49.15174028,-125.90491446,4,0.0,,0.09623623039561335,0.2538305293736428,0.20741745737090544,0.1494981558956231,0.8090388275556556,0,0,0,0,0,none
139,2020-11-04 17:50:44,49.15174181,-125.90491959,4,0.0,,0.9924896723639748,0.6055533961724954,0.7874321433390494,0.14640324406899652,0.5852655228248147,1,0,0,0,0,CAN_3000.jpg
140,2020-11-04 17:50:45,49.15174534,-125.90492776,4,0.0,,0.6485717333727546,0.3267609356213186,0.3298794385426208,0.500593503078749,0.1729448735432625,0,0,0,0,0,none
141,2020-11-04 17:50:46,49.15174596,-125.90493326,4,0.0,,0.175294527288834,0.3035090776430708,0.26209997877881863,0.5215619784077589,0.8354134464947445,0,0,0,0,0,none
142,2020-11-04 17:50:47,49.15174677,-125.90493308,4,0.0,,0.2284433347345649,0.8044558705979101,0.720283621987993,0.8826330037592881,0.4926153117788339,0,0,0,0,0,none
143,2020-11-04 17:50:48,49.15174272,-125.90492993,4,0.0,,0.1429758297528364,0.7139214339186257,0.2621181511400148,0.27121408001193537,0.49224729363733377,0,0,0,0,0,none
144,2020-11-04 17:50:49,49.15173933,-125.90491562,4,1.04,144.0,0.7445814165285181,0.9945340014153955,0.24183413532680864,0.6595687206337887,0.04053117777355586,0,1,0,0,0,CAN_3000.jpg
145,2020-11-04 17:50:50,49.15172484,-125.90488253,4,2.84,135.0,0.25376662544861106,0.12390180329197042,0.4418927470662848,0.46953279879173104,0.3833868602652376,0,0,0,0,0,none
